GROUP,DB_ID,FIELD_NO,PROJECT,CRUISE_ID,CONTACT,AREA,LATITUDE,LONGITUDE,DEPTH_M,T_DEPTH,B_DEPTH,DEVICE,MONTH_COLL,DAY_COLL,YEAR_COLL,MONTH_ANAL,DAY_ANAL,YEAR_ANAL,WEIGHT,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,CLASSIFICA,MEDIAN,MEAN,STDEV,SKEWNESS,KURTOSIS,MODE1CLASS,MODE1FREQ,MODE2CLASS,MODE2FREQ,MODE3CLASS,MODE3FREQ,NMODES,PHIm5,PHIm4,PHIm3,PHIm2,PHIm1,PHI_0,PHI_1,PHI_2,PHI_3,PHI_4,PHI_5,PHI_6,PHI_7,PHI_8,PHI_9,PHI_10,PHI_11,ANALYST,ANAL_COMM,LITHOLOGY,COMMENTS
3,AZ721,001,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4107617,-70.8659017,24.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ722,002,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4277183,-70.862745,29.1,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ723,003,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.43921,-70.88139,24.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ724,004,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.43872,-70.9071267,16.3,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ458,005,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4525267,-70.8826867,21,0,2,InterOcean SEABOSS (Osprey Config),8,21,2012,11,28,2012,49.0653,0,91.16,6.13,2.69,SAND,3,3.23,1.36,1.44,10.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.29,5.44,44.39,40.95,2.05,1.44,1.39,1.25,1.24,0.93,0.52,KMCMULLEN, , , 
3,AZ725,006,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.45913,-70.8680267,21.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ459,007,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4468267,-70.85519,29.2,0,2,InterOcean SEABOSS (Osprey Config),8,21,2012,11,28,2012,46.8673,19.55,67.95,9.09,3.41,GRAVELLY SEDIMENT,2.61,2.06,2.9,-0.04,0.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,7.72,4.87,6.96,3.97,4.09,6.51,25.98,27.4,2.82,1.83,2.3,2.14,1.79,1.08,0.54,KMCMULLEN, , , 
3,AZ726,008,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.45537085,-70.84834,23.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ727,009,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.46637335,-70.8366183,23.9,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ460,010,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.47323,-70.8270017,27.7,0,2,InterOcean SEABOSS (Osprey Config),8,21,2012,11,28,2012,35.4957,0.17,82.72,12.49,4.62,SAND,3.2,3.62,1.72,0.97,3.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.17,0.13,0.34,2.75,38.28,41.22,2.91,2.72,3.8,3.06,2.47,1.43,0.72,KMCMULLEN, , , 
3,AZ461,011,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.44916,-70.832255,35.4,0,2,InterOcean SEABOSS (Osprey Config),8,21,2012,11,28,2012,47.0629,0.16,63.9,24.37,11.57,SILTY SAND,3.75,4.75,2.17,0.48,-0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.16,0.11,0.34,1.73,6.51,55.21,3.2,3.86,8.22,9.09,5.93,3.6,2.04,KMCMULLEN, , , 
3,AZ462,012,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.434995,-70.8324283,33.8,0,2,InterOcean SEABOSS (Osprey Config),8,21,2012,11,28,2012,191.96,63.63,25.69,7.62,3.05,GRAVEL,-2.31,-1.26,3.69,0.63,0.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,33.59,10.51,8.59,10.94,9.03,6.93,3.66,2.31,3.76,1.14,1.21,2.76,2.51,1.75,0.9,0.4,KMCMULLEN, , , 
3,AZ729,013,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4146175,-70.8254258,28.7,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ730,014,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.42588,-70.8150217,34.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ463,015,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4313433,-70.80177,42.2,0,2,InterOcean SEABOSS (Osprey Config),8,21,2012,11,28,2012,30.2979,2.92,39.19,39.31,18.59,SILTY SAND,5.19,5.35,2.67,-0.13,-0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1.09,1.83,0.57,0.85,2.19,4.49,31.09,6.66,6.63,13.89,12.13,9.75,5.94,2.9,KMCMULLEN, , , 
3,AZ731,016,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4403483,-70.8088367,39.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,21,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ732,017,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.447255,-70.7849867,38.3,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ733,018,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4372933,-70.7809633,39.3,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ734,019,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.3975717,-70.7171967,47.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ464,020,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.433345,-70.744935,48.2,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,44.4512,0.78,84.68,9.72,4.83,SAND,2.86,3.33,1.85,0.86,3.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.78,0.86,1.9,3.99,49.36,28.57,2,2.07,2.55,3.1,2.56,1.52,0.75,KMCMULLEN, , , 
3,AZ735,021,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4651917,-70.7605667,41.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ465,022,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4589633,-70.7955167,40.6,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,36.7005,0.06,83.78,11.05,5.1,SAND,2.96,3.52,1.84,0.92,2.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.06,0.45,0.49,5.02,45.8,32.02,1.37,1.46,4.34,3.88,2.91,1.5,0.69,KMCMULLEN, , , 
3,AZ736,023,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4724917,-70.7992467,33.3,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ466,024,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4821367,-70.8047017,31.6,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,159.47,45.23,47.46,4.75,2.56,GRAVELLY SEDIMENT,0.01,0.04,3.2,0.36,0.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3.78,20.06,11.93,9.46,4.7,4.83,19.23,14.41,4.29,0.46,0.56,1.43,2.3,1.47,0.75,0.34,KMCMULLEN, , , 
3,AZ467,025,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.486215,-70.7641367,38.7,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,45.8601,0.86,94.19,3.41,1.53,SAND,2.54,2.65,1.29,1.13,12.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.86,2.01,1.72,7.18,71.37,11.91,0.6,0.67,1.11,1.03,0.81,0.48,0.24,KMCMULLEN, , , 
3,AZ737,026,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4959225,-70.74967915,33.7,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ468,027,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.502365,-70.7624317,33.5,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,41.8363,10.75,76.25,8.71,4.3,GRAVELLY SEDIMENT,2.41,2.41,2.54,0.24,1.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,8.38,2.37,2.56,5.14,14.12,42.89,11.54,1.17,1,3.27,3.27,2.4,1.3,0.6,KMCMULLEN, , , 
3,AZ738,028,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5105683,-70.755085,11,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ469,029,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5179717,-70.7457017,39.8,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,41.7055,1.13,89.99,7,1.87,SAND,2.38,2.59,1.57,0.96,6.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.26,0.87,0.95,2.51,25.86,51.25,9.42,1.37,1.48,2.24,1.91,1.15,0.52,0.2,KMCMULLEN, , , 
3,AZ739,030,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.52935,-70.7593183,29.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ470,031,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.542915,-70.77068,23.2,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,47.3499,6.08,68.4,22.01,3.51,SILTY SAND,3.49,3.4,2.28,-0.18,2.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,1.97,1.29,2.82,2.23,3.07,4.34,11,47.76,10.03,4.89,4.25,2.84,1.89,1.1,0.52,KMCMULLEN, , , 
3,AZ471,032,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.54543,-70.755425,26,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,47.5763,0.73,78.33,16.91,4.02,SAND,3.58,3.9,1.58,0.67,5.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.68,0.05,0.24,0.44,2.31,6.66,68.68,7.22,3.76,3.2,2.73,2.13,1.27,0.62,KMCMULLEN, , , 
3,AZ740,033,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.53899,-70.7548183,21.6,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ741,034,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.53113585,-70.7322633,26.7,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ472,035,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.51421,-70.7014133,49.6,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,30.6749,0,67.69,24.55,7.76,SILTY SAND,3.72,4.51,1.88,0.67,0.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.12,0.48,1.07,3.57,62.45,5.39,4.92,7.26,6.98,4.24,2.37,1.15,KMCMULLEN, , , 
3,AZ742,036,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.51783,-70.6849283,46.5,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ473,037,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5028883,-70.69158,50.7,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,38.5893,18.1,67.44,9.31,5.15,GRAVELLY SEDIMENT,0.32,1.16,2.96,0.73,1.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,5.32,12.78,23.47,26.35,10.01,4.09,3.52,0.82,0.8,3.48,4.21,2.87,1.54,0.74,KMCMULLEN, , , 
3,AZ743,038,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4725917,-70.7104917,41.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ744,039,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4493833,-70.678355,52.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ474,040,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4756967,-70.6827333,62.4,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,22.9381,1.18,26.86,53.16,18.79,SANDY SILT,6.36,5.86,2.44,-0.27,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0.4,0.78,0.55,1.04,3.12,5.51,16.64,7.39,7.54,19.33,18.9,11.44,5.2,2.15,KMCMULLEN, , , 
3,AZ745,041,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4849283,-70.6755367,52,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ746,042,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.4896183,-70.63663,62.4,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ475,043,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5229317,-70.6219467,63.8,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,29.8671,0,44.66,35.8,19.54,SILTY SAND,5.95,5.7,2.32,0.15,-1.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.05,0.28,0.67,2.32,41.34,2.84,2.63,14.35,15.98,10.67,5.97,2.9,KMCMULLEN, , , 
3,AZ747,044,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5281133,-70.6585967,43.8,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ748,045,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.541205,-70.6517833,44.9,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ476,046,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5395217,-70.66461,50.8,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,34.0196,0,60.97,28.56,10.47,SILTY SAND,3.8,4.78,2.03,0.52,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0.09,0.39,0.86,4.09,55.54,5.34,5.54,10.07,7.61,5.8,3.18,1.49,KMCMULLEN, , , 
3,AZ749,047,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5425333,-70.6786167,43.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ750,048,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.546135,-70.7000183,24.2,-9999,-9999,InterOcean SEABOSS (Osprey Config),8,22,2012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,GRAVEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,SACKERMAN, , ,GRAVEL-VISUAL OBSERVATION
3,AZ477,049,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5492517,-70.717135,34.7,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,174.07,62.39,34.25,2.48,0.88,GRAVEL,-1.59,-1.15,2.11,1.11,6.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,11.91,29.43,21.05,17.06,11.99,3.24,0.63,1.33,0.46,0.44,0.87,0.71,0.5,0.26,0.12,KMCMULLEN, , , 
3,AZ478,050,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.5604483,-70.7106983,25.7,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,39.8529,0.08,99.52,0.32,0.08,SAND,0.4,0.36,0.54,3.48,96.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0.08,19.04,77.94,2.08,0.16,0.3,0.12,0.08,0.07,0.05,0.04,0.02,0.02,KMCMULLEN, , , 
3,AZ479,051,COASTAL MASS,2012-035-FA,SACKERMAN,MASSBAY,42.56215,-70.6962467,28.8,0,2,InterOcean SEABOSS (Osprey Config),8,22,2012,11,28,2012,40.1115,2.98,79.97,13.48,3.56,SAND,3.51,3.58,1.83,-0.19,7.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2.65,0.22,0.11,0.45,0.65,0.74,10.96,67.17,8.46,1.35,1.56,2.11,1.8,1.16,0.6,KMCMULLEN, , , 
